Age,MaritalStatus,Dependents,Education,ResidenceYears,CreditRating,LatePayments2Y,CurrentDebt,ActiveLoans,MaxOverdue1Y,WasBankrupt,DebtVSIncome,MonthlyPayments,MoneyPaidSubscription,Collateral,CreditVSCollateral,MonthlyIncome,JobType,JobExperience,AdditionalIncome,BankRelationshipYears,AverageBalance,CreditCardUsage,CheckCreditHistory,LoanPurpose,HasGuarantor,Region,EarlyRepayments,HasCriminalRecord,NumberKids,Default
69.00,3.00,1.00,1.00,5.00,487.00,4.00,1101951.00,2.00,70.00,0.00,0.06,4989.00,1907.00,0.00,0.38,219619.00,2.00,10.00,34341.00,1.00,110043.00,7.00,4.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00
38.00,0.00,0.00,1.00,6.00,537.00,9.00,349775.00,0.00,46.00,0.00,0.47,83766.00,1923.00,1.00,0.35,275613.00,3.00,5.00,6461.00,12.00,221380.00,14.00,4.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00
36.00,2.00,2.00,1.00,4.00,600.00,7.00,35648.00,0.00,40.00,0.00,0.11,5364.00,786.00,0.00,0.18,63305.00,2.00,3.00,235.00,1.00,205330.00,3.00,1.00,2.00,0.00,2.00,1.00,0.00,7.00,1.00
58.00,1.00,0.00,3.00,6.00,615.00,0.00,1004533.00,0.00,5.00,1.00,0.07,20970.00,90.00,0.00,0.94,291721.00,0.00,6.00,39660.00,2.00,300028.00,20.00,4.00,1.00,0.00,2.00,0.00,0.00,5.00,0.00
18.00,0.00,3.00,1.00,5.00,379.00,8.00,231329.00,5.00,85.00,0.00,0.34,37486.00,1007.00,0.00,0.15,128273.00,1.00,0.00,40619.00,10.00,450662.00,1.00,4.00,2.00,0.00,2.00,1.00,0.00,4.00,1.00
32.00,1.00,0.00,2.00,3.00,362.00,9.00,1737866.00,4.00,20.00,0.00,0.12,94929.00,690.00,1.00,1.10,44577.00,3.00,0.00,34068.00,3.00,176398.00,3.00,1.00,1.00,0.00,3.00,1.00,0.00,9.00,0.00
40.00,0.00,0.00,2.00,1.00,435.00,4.00,921972.00,3.00,62.00,0.00,0.39,28461.00,1422.00,1.00,0.12,230861.00,1.00,9.00,43286.00,7.00,250269.00,10.00,4.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00
51.00,3.00,1.00,2.00,9.00,726.00,0.00,920364.00,0.00,60.00,0.00,0.43,29761.00,1302.00,0.00,0.36,69421.00,2.00,5.00,14752.00,9.00,47548.00,6.00,4.00,2.00,0.00,3.00,0.00,0.00,7.00,0.00
62.00,1.00,1.00,1.00,5.00,341.00,0.00,935796.00,2.00,48.00,0.00,0.21,23601.00,1267.00,0.00,0.12,282913.00,3.00,5.00,42943.00,12.00,344848.00,11.00,4.00,2.00,1.00,2.00,1.00,0.00,2.00,0.00
45.00,1.00,0.00,1.00,2.00,596.00,1.00,176653.00,3.00,13.00,0.00,0.15,98753.00,986.00,0.00,1.10,41419.00,2.00,0.00,20907.00,0.00,148632.00,5.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00
58.00,2.00,3.00,3.00,2.00,656.00,9.00,873436.00,0.00,9.00,0.00,0.08,37468.00,1912.00,0.00,0.53,259889.00,0.00,0.00,36341.00,5.00,389005.00,18.00,1.00,2.00,0.00,4.00,1.00,0.00,4.00,0.00
33.00,2.00,1.00,0.00,4.00,308.00,0.00,678916.00,4.00,22.00,0.00,0.10,41699.00,1527.00,0.00,0.04,33802.00,0.00,2.00,24470.00,10.00,407646.00,15.00,0.00,2.00,0.00,1.00,0.00,0.00,9.00,0.00
55.00,0.00,2.00,2.00,5.00,657.00,3.00,448294.00,2.00,80.00,0.00,0.04,86169.00,289.00,1.00,1.01,262749.00,0.00,5.00,490.00,14.00,43669.00,16.00,2.00,1.00,0.00,1.00,0.00,0.00,6.00,0.00
43.00,1.00,3.00,1.00,9.00,744.00,9.00,124905.00,2.00,64.00,0.00,0.28,43947.00,1879.00,1.00,0.41,208075.00,3.00,3.00,19334.00,10.00,408556.00,0.00,4.00,2.00,0.00,1.00,1.00,0.00,0.00,1.00
38.00,2.00,1.00,3.00,6.00,729.00,6.00,738.00,3.00,56.00,0.00,0.05,63441.00,1618.00,0.00,0.61,257852.00,0.00,0.00,40534.00,9.00,179316.00,11.00,3.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00
47.00,3.00,3.00,2.00,5.00,301.00,6.00,717786.00,2.00,55.00,0.00,0.25,57799.00,414.00,0.00,1.08,189707.00,3.00,1.00,5976.00,0.00,68464.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00
67.00,1.00,3.00,2.00,5.00,680.00,1.00,1131699.00,0.00,39.00,0.00,0.52,90414.00,774.00,0.00,0.38,166673.00,2.00,2.00,28045.00,0.00,166441.00,16.00,4.00,1.00,0.00,4.00,0.00,0.00,6.00,0.00
59.00,3.00,3.00,0.00,3.00,476.00,2.00,1354949.00,4.00,65.00,0.00,0.60,44373.00,1264.00,1.00,0.68,17482.00,2.00,6.00,12990.00,7.00,137813.00,19.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
30.00,1.00,0.00,0.00,8.00,732.00,6.00,1976467.00,1.00,77.00,0.00,0.18,35673.00,1043.00,1.00,0.77,152817.00,1.00,2.00,39959.00,3.00,445519.00,3.00,4.00,2.00,0.00,3.00,0.00,0.00,3.00,0.00
39.00,1.00,0.00,0.00,3.00,592.00,7.00,441866.00,1.00,86.00,0.00,0.25,78635.00,1709.00,0.00,0.08,201859.00,2.00,10.00,38533.00,4.00,219669.00,1.00,3.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
31.00,0.00,2.00,1.00,7.00,650.00,6.00,1557718.00,4.00,74.00,0.00,0.05,8205.00,1090.00,0.00,0.23,25594.00,0.00,6.00,8128.00,13.00,211787.00,12.00,5.00,1.00,0.00,4.00,0.00,0.00,3.00,0.00
45.00,3.00,2.00,1.00,6.00,590.00,7.00,1536432.00,3.00,39.00,0.00,0.02,16807.00,1317.00,1.00,1.05,271792.00,0.00,0.00,35674.00,7.00,253195.00,5.00,4.00,2.00,0.00,3.00,1.00,1.00,6.00,0.00
70.00,3.00,0.00,3.00,4.00,754.00,9.00,359146.00,3.00,86.00,0.00,0.50,1494.00,1059.00,0.00,0.11,101845.00,2.00,1.00,37361.00,12.00,386376.00,17.00,2.00,0.00,0.00,2.00,0.00,1.00,5.00,0.00
62.00,0.00,3.00,2.00,7.00,573.00,8.00,58535.00,0.00,48.00,0.00,0.04,69165.00,1466.00,0.00,0.07,74093.00,1.00,1.00,3460.00,14.00,111898.00,3.00,1.00,1.00,0.00,4.00,0.00,0.00,9.00,0.00
21.00,0.00,3.00,3.00,7.00,592.00,9.00,1546793.00,1.00,75.00,0.00,0.55,86656.00,143.00,0.00,0.80,271294.00,0.00,3.00,361.00,6.00,398365.00,15.00,1.00,1.00,1.00,4.00,0.00,0.00,9.00,0.00
33.00,2.00,3.00,1.00,10.00,725.00,6.00,300961.00,4.00,7.00,0.00,0.32,74098.00,57.00,0.00,0.01,832.00,0.00,8.00,25243.00,6.00,405424.00,15.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00
55.00,2.00,0.00,1.00,9.00,482.00,4.00,460792.00,4.00,70.00,0.00,0.29,17454.00,183.00,0.00,0.60,13801.00,1.00,2.00,17144.00,11.00,337956.00,11.00,2.00,2.00,0.00,4.00,0.00,0.00,8.00,0.00
42.00,2.00,0.00,1.00,4.00,457.00,9.00,654989.00,2.00,8.00,0.00,0.49,81657.00,492.00,0.00,1.20,27025.00,1.00,3.00,40350.00,7.00,285011.00,7.00,2.00,2.00,0.00,3.00,0.00,0.00,5.00,0.00
68.00,1.00,3.00,0.00,6.00,792.00,3.00,1076666.00,5.00,24.00,0.00,0.17,32037.00,1434.00,0.00,0.30,255686.00,0.00,7.00,45444.00,3.00,65118.00,11.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
21.00,0.00,2.00,0.00,7.00,389.00,9.00,1077050.00,1.00,83.00,0.00,0.33,61725.00,104.00,1.00,0.24,83978.00,2.00,5.00,3642.00,10.00,310512.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00
43.00,1.00,0.00,1.00,9.00,467.00,0.00,1963080.00,0.00,56.00,0.00,0.68,90839.00,772.00,0.00,0.26,120994.00,1.00,5.00,14033.00,7.00,442869.00,19.00,3.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00
25.00,1.00,2.00,0.00,5.00,800.00,5.00,1237613.00,2.00,57.00,0.00,0.02,71530.00,518.00,1.00,0.91,243576.00,2.00,10.00,37823.00,10.00,110281.00,13.00,0.00,2.00,0.00,4.00,0.00,0.00,1.00,0.00
39.00,1.00,1.00,3.00,5.00,741.00,8.00,84510.00,2.00,67.00,1.00,0.18,62103.00,1054.00,1.00,0.32,113348.00,1.00,8.00,5433.00,0.00,353732.00,12.00,0.00,2.00,1.00,0.00,0.00,0.00,8.00,1.00
30.00,1.00,0.00,1.00,1.00,570.00,7.00,45150.00,3.00,47.00,0.00,0.07,16693.00,419.00,0.00,0.66,153519.00,1.00,8.00,17189.00,3.00,242407.00,0.00,1.00,1.00,1.00,4.00,0.00,0.00,1.00,1.00
37.00,3.00,1.00,3.00,10.00,698.00,4.00,1953409.00,4.00,39.00,0.00,0.25,80103.00,1670.00,0.00,0.13,275285.00,2.00,0.00,31859.00,14.00,46194.00,9.00,5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
68.00,3.00,2.00,1.00,8.00,832.00,9.00,672285.00,1.00,61.00,0.00,0.51,2416.00,1835.00,0.00,0.12,63854.00,3.00,10.00,31199.00,8.00,436485.00,17.00,3.00,1.00,0.00,1.00,0.00,0.00,3.00,0.00
62.00,0.00,1.00,0.00,6.00,572.00,5.00,965445.00,0.00,21.00,0.00,0.28,22168.00,70.00,1.00,1.19,160938.00,3.00,9.00,49711.00,3.00,126068.00,14.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
47.00,2.00,2.00,0.00,1.00,848.00,6.00,904746.00,1.00,0.00,0.00,0.47,77632.00,1994.00,0.00,0.11,163845.00,3.00,3.00,14800.00,3.00,296863.00,19.00,2.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00
18.00,1.00,2.00,3.00,5.00,370.00,5.00,772203.00,0.00,20.00,0.00,0.70,55176.00,1974.00,0.00,1.13,188367.00,0.00,1.00,31833.00,4.00,233605.00,4.00,4.00,1.00,1.00,4.00,0.00,0.00,1.00,0.00
60.00,0.00,3.00,1.00,1.00,471.00,3.00,406116.00,2.00,42.00,1.00,0.33,45706.00,833.00,1.00,0.90,162569.00,1.00,10.00,9483.00,5.00,365853.00,0.00,4.00,2.00,0.00,4.00,0.00,0.00,8.00,0.00
27.00,1.00,2.00,3.00,8.00,541.00,1.00,530950.00,4.00,25.00,0.00,0.59,57631.00,1105.00,0.00,0.90,185385.00,3.00,3.00,44698.00,14.00,466226.00,13.00,2.00,1.00,0.00,1.00,0.00,0.00,6.00,0.00
53.00,2.00,1.00,2.00,5.00,739.00,5.00,380280.00,0.00,66.00,1.00,0.14,50057.00,492.00,1.00,0.34,297564.00,2.00,10.00,27294.00,4.00,175100.00,18.00,3.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
41.00,2.00,1.00,3.00,5.00,383.00,3.00,63206.00,0.00,89.00,0.00,0.09,99062.00,740.00,1.00,0.75,157049.00,2.00,2.00,26333.00,11.00,249343.00,0.00,3.00,2.00,0.00,3.00,0.00,0.00,1.00,1.00
46.00,1.00,1.00,2.00,6.00,708.00,0.00,780679.00,4.00,77.00,0.00,0.35,91928.00,1137.00,0.00,0.59,269861.00,1.00,6.00,30463.00,14.00,323535.00,8.00,0.00,1.00,0.00,2.00,0.00,1.00,7.00,0.00
65.00,3.00,2.00,0.00,10.00,610.00,6.00,1887189.00,1.00,51.00,0.00,0.31,43643.00,337.00,0.00,0.48,94069.00,3.00,1.00,3970.00,4.00,164016.00,18.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,0.00
55.00,3.00,0.00,3.00,6.00,682.00,9.00,1343609.00,2.00,53.00,0.00,0.18,51410.00,194.00,0.00,1.08,272582.00,0.00,7.00,13872.00,2.00,173781.00,12.00,5.00,2.00,0.00,3.00,1.00,0.00,0.00,0.00
58.00,3.00,3.00,2.00,5.00,778.00,4.00,1203908.00,1.00,0.00,1.00,0.58,46450.00,1638.00,0.00,0.26,171068.00,2.00,9.00,36034.00,13.00,207462.00,15.00,1.00,2.00,0.00,0.00,1.00,0.00,9.00,0.00
43.00,1.00,0.00,3.00,10.00,414.00,7.00,1395251.00,1.00,32.00,0.00,0.16,2477.00,841.00,0.00,0.90,36708.00,2.00,0.00,22223.00,3.00,88609.00,6.00,2.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00
63.00,1.00,2.00,1.00,9.00,458.00,1.00,234985.00,1.00,21.00,0.00,0.21,4621.00,1680.00,1.00,0.52,224736.00,1.00,4.00,43113.00,10.00,191470.00,17.00,4.00,2.00,0.00,4.00,0.00,0.00,5.00,1.00
36.00,1.00,1.00,1.00,9.00,834.00,7.00,744963.00,4.00,57.00,0.00,0.35,27251.00,987.00,0.00,0.87,129095.00,1.00,1.00,11760.00,15.00,499649.00,18.00,4.00,1.00,0.00,0.00,1.00,0.00,8.00,0.00
50.00,0.00,1.00,0.00,3.00,584.00,7.00,892920.00,2.00,68.00,0.00,0.35,99716.00,385.00,1.00,0.30,24704.00,0.00,0.00,45014.00,15.00,386524.00,16.00,1.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00
38.00,1.00,1.00,3.00,6.00,735.00,9.00,1531376.00,0.00,86.00,0.00,0.25,33240.00,1192.00,0.00,1.13,221852.00,1.00,2.00,11940.00,12.00,153004.00,12.00,1.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00
19.00,3.00,0.00,0.00,2.00,470.00,7.00,1811593.00,1.00,77.00,0.00,0.05,45676.00,1496.00,0.00,0.79,129676.00,0.00,0.00,26028.00,15.00,217629.00,10.00,1.00,2.00,0.00,3.00,0.00,0.00,2.00,0.00
41.00,2.00,0.00,3.00,7.00,307.00,9.00,1368906.00,3.00,43.00,0.00,0.50,79194.00,1651.00,0.00,0.73,241044.00,1.00,5.00,24025.00,0.00,371697.00,6.00,0.00,0.00,0.00,3.00,1.00,0.00,3.00,0.00
41.00,3.00,3.00,1.00,8.00,571.00,8.00,1504330.00,1.00,74.00,0.00,0.03,30218.00,333.00,1.00,0.96,170407.00,3.00,3.00,35482.00,5.00,453596.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,4.00,0.00
27.00,3.00,1.00,0.00,6.00,334.00,6.00,1279189.00,2.00,33.00,0.00,0.20,3429.00,1682.00,1.00,0.96,123017.00,3.00,5.00,29719.00,13.00,147027.00,15.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
53.00,2.00,3.00,1.00,5.00,425.00,3.00,998650.00,1.00,88.00,0.00,0.01,78035.00,915.00,0.00,0.89,241743.00,3.00,9.00,17202.00,6.00,452628.00,2.00,4.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00
52.00,2.00,2.00,1.00,7.00,604.00,2.00,1622169.00,5.00,35.00,0.00,0.11,37835.00,74.00,0.00,0.68,193704.00,1.00,10.00,26272.00,7.00,459149.00,8.00,0.00,2.00,0.00,4.00,1.00,0.00,8.00,0.00
68.00,2.00,1.00,1.00,8.00,401.00,0.00,132572.00,3.00,14.00,1.00,0.31,96404.00,181.00,0.00,0.64,42273.00,0.00,4.00,49104.00,15.00,334237.00,20.00,1.00,1.00,0.00,1.00,1.00,0.00,4.00,1.00
56.00,1.00,2.00,1.00,10.00,813.00,1.00,1788559.00,2.00,26.00,0.00,0.48,81626.00,1505.00,0.00,0.92,255759.00,3.00,3.00,26970.00,2.00,222420.00,10.00,0.00,1.00,0.00,4.00,0.00,0.00,3.00,0.00
52.00,1.00,3.00,3.00,6.00,685.00,3.00,1009620.00,1.00,10.00,0.00,0.47,13570.00,979.00,0.00,0.85,248444.00,1.00,7.00,15791.00,7.00,231067.00,19.00,3.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00
38.00,2.00,1.00,2.00,6.00,786.00,4.00,1216682.00,2.00,46.00,0.00,0.53,57469.00,1141.00,1.00,1.11,15295.00,2.00,1.00,46641.00,13.00,386357.00,9.00,3.00,2.00,1.00,0.00,0.00,0.00,2.00,0.00
49.00,0.00,1.00,1.00,7.00,793.00,6.00,1871140.00,2.00,16.00,0.00,0.27,28472.00,957.00,0.00,0.60,248019.00,3.00,5.00,39705.00,5.00,384681.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,8.00,0.00
59.00,1.00,2.00,2.00,2.00,795.00,9.00,1680590.00,1.00,46.00,0.00,0.54,90775.00,1357.00,0.00,1.14,275433.00,3.00,0.00,24365.00,7.00,316913.00,14.00,3.00,0.00,0.00,4.00,0.00,0.00,6.00,0.00
51.00,2.00,2.00,1.00,2.00,736.00,6.00,1399542.00,0.00,6.00,0.00,0.38,48917.00,1834.00,1.00,0.68,156340.00,2.00,2.00,42324.00,11.00,226501.00,14.00,5.00,2.00,0.00,0.00,1.00,0.00,9.00,0.00
68.00,1.00,1.00,2.00,6.00,310.00,7.00,1914172.00,5.00,39.00,0.00,0.00,81152.00,472.00,0.00,0.90,29682.00,3.00,5.00,15995.00,2.00,346830.00,19.00,5.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00
53.00,3.00,1.00,2.00,5.00,315.00,3.00,962233.00,0.00,1.00,0.00,0.32,78503.00,677.00,0.00,0.79,236790.00,1.00,8.00,5509.00,4.00,676.00,20.00,5.00,2.00,0.00,2.00,0.00,0.00,8.00,0.00
50.00,2.00,2.00,0.00,10.00,608.00,7.00,1060321.00,4.00,27.00,0.00,0.33,22409.00,1030.00,1.00,0.48,280589.00,0.00,9.00,8284.00,15.00,24152.00,12.00,2.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00
58.00,0.00,2.00,2.00,3.00,541.00,6.00,1803713.00,3.00,65.00,0.00,0.33,76610.00,1808.00,0.00,1.04,152198.00,1.00,0.00,44937.00,10.00,360411.00,18.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
70.00,1.00,2.00,0.00,1.00,387.00,2.00,1269564.00,0.00,51.00,0.00,0.50,17292.00,1025.00,1.00,0.66,30235.00,0.00,3.00,5033.00,2.00,84149.00,14.00,3.00,1.00,1.00,3.00,0.00,0.00,6.00,0.00
52.00,2.00,1.00,0.00,3.00,366.00,8.00,492746.00,4.00,47.00,0.00,0.47,30787.00,1239.00,1.00,0.99,172144.00,2.00,3.00,2407.00,1.00,18222.00,18.00,0.00,0.00,1.00,4.00,1.00,0.00,3.00,0.00
64.00,0.00,0.00,3.00,1.00,365.00,8.00,313964.00,5.00,45.00,0.00,0.13,63850.00,825.00,1.00,0.60,155474.00,3.00,3.00,7956.00,11.00,245911.00,1.00,5.00,1.00,0.00,4.00,0.00,0.00,2.00,0.00
64.00,3.00,1.00,1.00,5.00,584.00,4.00,304005.00,4.00,25.00,0.00,0.14,75338.00,1935.00,0.00,0.85,159804.00,0.00,4.00,18744.00,10.00,424859.00,0.00,2.00,1.00,0.00,2.00,0.00,0.00,2.00,1.00
47.00,0.00,1.00,3.00,8.00,361.00,4.00,281309.00,4.00,8.00,0.00,0.08,93868.00,1338.00,1.00,0.33,184490.00,1.00,1.00,15654.00,6.00,351954.00,15.00,0.00,2.00,0.00,2.00,0.00,0.00,4.00,1.00
68.00,0.00,3.00,3.00,5.00,563.00,4.00,410624.00,2.00,21.00,0.00,0.26,2721.00,233.00,0.00,0.98,169764.00,1.00,3.00,20056.00,14.00,124114.00,15.00,2.00,2.00,0.00,2.00,0.00,0.00,3.00,0.00
30.00,2.00,3.00,2.00,5.00,813.00,4.00,1789517.00,2.00,39.00,0.00,0.30,47134.00,1225.00,1.00,0.91,118670.00,1.00,9.00,41179.00,2.00,280455.00,16.00,4.00,2.00,0.00,2.00,0.00,0.00,6.00,0.00
40.00,0.00,2.00,2.00,4.00,605.00,5.00,899374.00,1.00,74.00,0.00,0.61,19334.00,435.00,0.00,0.46,222214.00,0.00,4.00,35782.00,2.00,236847.00,2.00,2.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00
60.00,1.00,1.00,0.00,7.00,343.00,9.00,500788.00,0.00,85.00,0.00,0.21,16012.00,75.00,1.00,0.78,165062.00,2.00,10.00,44284.00,4.00,413891.00,18.00,1.00,0.00,1.00,3.00,0.00,0.00,3.00,0.00
51.00,1.00,1.00,1.00,2.00,608.00,9.00,645174.00,5.00,35.00,0.00,0.30,21540.00,1725.00,0.00,1.14,186211.00,1.00,3.00,3241.00,0.00,49092.00,2.00,5.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00
32.00,2.00,2.00,0.00,5.00,826.00,7.00,203845.00,3.00,62.00,0.00,0.27,70512.00,755.00,0.00,1.07,220842.00,3.00,7.00,19504.00,8.00,57362.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,7.00,0.00
62.00,3.00,3.00,0.00,2.00,779.00,5.00,272159.00,3.00,27.00,0.00,0.69,92183.00,1093.00,0.00,0.31,250670.00,3.00,5.00,32697.00,12.00,241368.00,7.00,2.00,2.00,0.00,4.00,0.00,0.00,0.00,1.00
56.00,1.00,3.00,2.00,5.00,753.00,2.00,1161273.00,0.00,71.00,1.00,0.11,73207.00,507.00,0.00,0.09,248886.00,3.00,7.00,5368.00,4.00,140434.00,10.00,5.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00
33.00,1.00,3.00,2.00,6.00,659.00,9.00,693104.00,3.00,39.00,0.00,0.09,96463.00,1674.00,1.00,0.26,263199.00,2.00,4.00,44984.00,6.00,8740.00,1.00,5.00,0.00,1.00,4.00,1.00,0.00,3.00,0.00
49.00,1.00,1.00,3.00,5.00,346.00,3.00,1007403.00,3.00,44.00,0.00,0.04,21298.00,71.00,1.00,0.39,11075.00,0.00,2.00,23682.00,1.00,114845.00,9.00,0.00,2.00,0.00,4.00,0.00,0.00,2.00,0.00
21.00,2.00,0.00,3.00,4.00,770.00,1.00,705281.00,5.00,70.00,0.00,0.49,55962.00,116.00,1.00,0.46,88353.00,3.00,9.00,44236.00,8.00,85583.00,4.00,2.00,0.00,1.00,0.00,0.00,0.00,8.00,0.00
48.00,1.00,2.00,0.00,7.00,445.00,1.00,746963.00,1.00,53.00,0.00,0.67,39650.00,1490.00,0.00,0.88,263605.00,0.00,1.00,27611.00,15.00,52989.00,16.00,1.00,1.00,0.00,4.00,0.00,0.00,3.00,0.00
48.00,2.00,3.00,1.00,1.00,364.00,1.00,1680742.00,2.00,81.00,0.00,0.42,17463.00,398.00,0.00,0.02,151230.00,0.00,3.00,16762.00,10.00,391395.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00
26.00,2.00,3.00,1.00,8.00,678.00,7.00,1730718.00,0.00,41.00,0.00,0.38,95717.00,149.00,0.00,1.14,211538.00,0.00,5.00,42240.00,0.00,61755.00,19.00,1.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
34.00,0.00,2.00,2.00,8.00,457.00,1.00,1773578.00,2.00,52.00,0.00,0.05,57365.00,1500.00,1.00,0.31,293357.00,0.00,8.00,25112.00,6.00,151610.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00
50.00,0.00,0.00,0.00,8.00,549.00,6.00,75657.00,2.00,88.00,0.00,0.59,41386.00,1782.00,0.00,1.13,179473.00,2.00,4.00,424.00,2.00,102237.00,7.00,2.00,2.00,1.00,2.00,0.00,0.00,5.00,1.00
25.00,3.00,0.00,1.00,7.00,556.00,3.00,1567699.00,2.00,38.00,0.00,0.36,9574.00,1734.00,0.00,0.24,232941.00,1.00,5.00,6874.00,1.00,334818.00,5.00,2.00,1.00,0.00,4.00,0.00,1.00,1.00,0.00
70.00,3.00,2.00,2.00,4.00,502.00,7.00,1979029.00,2.00,71.00,0.00,0.42,77384.00,1882.00,1.00,1.19,146281.00,0.00,9.00,25791.00,6.00,402390.00,8.00,3.00,2.00,0.00,3.00,0.00,0.00,3.00,0.00
61.00,2.00,2.00,3.00,1.00,611.00,5.00,863874.00,1.00,44.00,0.00,0.18,90880.00,1594.00,1.00,1.17,84191.00,1.00,4.00,39515.00,11.00,136188.00,20.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
59.00,0.00,3.00,0.00,8.00,617.00,3.00,125776.00,1.00,80.00,0.00,0.69,6463.00,1467.00,0.00,1.07,174302.00,0.00,10.00,11660.00,14.00,266142.00,17.00,3.00,2.00,0.00,2.00,0.00,0.00,7.00,1.00
27.00,1.00,3.00,2.00,1.00,779.00,6.00,1529124.00,5.00,23.00,0.00,0.20,54507.00,1914.00,1.00,0.48,53813.00,2.00,0.00,45295.00,4.00,67175.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00
54.00,3.00,1.00,1.00,2.00,341.00,9.00,394333.00,1.00,38.00,0.00,0.05,83991.00,1799.00,0.00,0.69,241668.00,0.00,3.00,48772.00,10.00,99766.00,12.00,5.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00
31.00,1.00,2.00,2.00,9.00,694.00,9.00,497975.00,0.00,13.00,0.00,0.55,54281.00,1378.00,0.00,0.59,13032.00,0.00,1.00,44923.00,14.00,196493.00,20.00,5.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00
19.00,3.00,0.00,2.00,8.00,756.00,5.00,87058.00,0.00,76.00,0.00,0.29,49679.00,277.00,0.00,0.83,78177.00,2.00,0.00,6899.00,6.00,321585.00,6.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00
66.00,2.00,1.00,1.00,6.00,316.00,3.00,1533944.00,1.00,71.00,0.00,0.35,5329.00,1025.00,1.00,0.73,186254.00,0.00,9.00,40682.00,12.00,368863.00,12.00,2.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00
48.00,0.00,1.00,3.00,3.00,528.00,1.00,1681164.00,1.00,47.00,0.00,0.60,4822.00,445.00,0.00,0.68,209557.00,0.00,10.00,24079.00,4.00,152195.00,2.00,4.00,0.00,0.00,2.00,1.00,0.00,7.00,0.00
37.00,3.00,3.00,3.00,8.00,725.00,4.00,1390509.00,4.00,1.00,0.00,0.08,16668.00,601.00,0.00,0.85,119468.00,3.00,3.00,20472.00,8.00,45546.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,6.00,0.00
60.00,3.00,0.00,3.00,2.00,329.00,2.00,1568215.00,2.00,55.00,0.00,0.43,69956.00,1243.00,0.00,0.87,84991.00,1.00,4.00,635.00,2.00,173208.00,5.00,0.00,1.00,0.00,3.00,1.00,0.00,2.00,0.00
59.00,0.00,3.00,3.00,1.00,646.00,6.00,1951258.00,2.00,34.00,0.00,0.16,61073.00,234.00,0.00,0.47,149213.00,2.00,3.00,27282.00,10.00,279044.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
42.00,1.00,1.00,0.00,2.00,566.00,5.00,608208.00,3.00,53.00,0.00,0.25,10848.00,1300.00,0.00,0.77,174894.00,3.00,5.00,19618.00,1.00,162866.00,19.00,5.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00
46.00,1.00,1.00,1.00,1.00,414.00,1.00,1268787.00,2.00,66.00,0.00,0.09,774.00,595.00,0.00,0.94,161408.00,3.00,5.00,18259.00,9.00,286907.00,14.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00
